REF_AREA,ACTIVITY,OBS_VALUE,TIME_PERIOD,diversity,ubiquity,mcp,eci,pci,density,coi,cog,rca,distance,nombre_actividad,clase_titulo,seccion_codigo,seccion_titulo,division_titulo,topsis_atractivo,topsis_viabilidad
HND,4641,1284.0,2019,53,10,0,-1.1439451466634083,0.9139545261846929,0.2843491758392492,0.02175665854353447,0.7825968017090077,0.6698681658578303,0.7156508241607509,"Venta al por mayor de productos textiles, prendas de vestir y calzado","Venta al por mayor de productos textiles, prendas de vestir y calzado",G,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Comercio al por mayor, excepto el de vehículos automotores y motocicletas",0.41045628462848577,0.5279576109824142
HND,4651,358.0,2019,53,9,0,-1.1439451466634083,3.385380229568081,0.24485434881306964,0.02175665854353447,1.3187824656390896,0.25543796974515687,0.7551456511869303,"Venta al por mayor de ordenadores (computadoras), equipo periférico y programas de informática","Venta al por mayor de ordenadores, equipo periférico y programas de informática",G,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Comercio al por mayor, excepto el de vehículos automotores y motocicletas",0.41134297532502195,0.5228371758431163
HND,4659,1468.0,2019,53,8,0,-1.1439451466634083,3.1109556888999403,0.25112671905043576,0.02175665854353447,1.1351728891280772,0.29996106320541477,0.7488732809495642,Venta al por mayor de otros tipos de maquinaria y equipo,Venta al por mayor de otros tipos de maquinaria y equipo,G,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Comercio al por mayor, excepto el de vehículos automotores y motocicletas",0.41120994845603215,0.5249675566938431
HND,4662,308.0,2019,53,3,0,-1.1439451466634083,6.768235807773656,0.15009622441092493,0.02175665854353447,1.774563671725191,0.3572073439287757,0.849903775589075,Venta al por mayor de metales y minerales metalíferos,Venta al por mayor de metales y minerales metalíferos,G,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Comercio al por mayor, excepto el de vehículos automotores y motocicletas",0.41055200690027815,0.521823165602401
HND,4669,444.0,2019,53,11,0,-1.1439451466634083,-0.30471323991342114,0.2868859822679487,0.02175665854353447,0.4878692724718785,0.22339483381440395,0.7131140177320513,"Venta al por mayor de desperdicios, desechos y chatarra y otros productos n.c.p.","Venta al por mayor de desperdicios, desechos y chatarra y otros productos n.c.p.",G,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Comercio al por mayor, excepto el de vehículos automotores y motocicletas",0.4100516123206995,0.52588575089904
HND,5021,61.0,2019,53,5,0,-1.1439451466634083,4.168140245208049,0.1559551568979051,0.02175665854353447,1.6165172178903044,0.8579623332965746,0.8440448431020949,Transporte de pasajeros por vías de navegación interiores,Transporte de pasajeros por vías de navegación interiores,H,Transporte y almacenamiento,Transporte por vía acuática,0.39738419034251066,0.36254978002016586
HND,5224,692.0,2019,53,9,0,-1.1439451466634083,0.4543789714364334,0.27980460515956995,0.02175665854353447,0.6086261174707854,0.6396358019585812,0.72019539484043,Manipulación de la carga,Manipulación de la carga,H,Transporte y almacenamiento,Almacenamiento y actividades de apoyo al transporte,0.3241605807952018,0.43139798689271175
HND,6910,1120.0,2019,53,8,0,-1.1439451466634083,2.7563132126281165,0.2522184207116783,0.02175665854353447,1.310621929186617,0.33596638430669484,0.7477815792883217,Actividades jurídicas,Actividades jurídicas,M,"Actividades profesionales, científicas y técnicas",Actividades jurídicas y de contabilidad,0.34213960136871124,0.5000833874034345
HND,7010,2105.0,2019,53,4,0,-1.1439451466634083,4.649051896018452,0.16276838039201474,0.02175665854353447,1.4105424562198827,0.992278626277003,0.8372316196079852,Actividades de oficinas principales,Actividades de oficinas principales,M,"Actividades profesionales, científicas y técnicas",Actividades de oficinas principales; actividades de consultoría de gestión,0.3158229419447679,0.49095231889330293
HND,7020,555.0,2019,53,12,0,-1.1439451466634083,0.18456285393284028,0.29054653929471935,0.02175665854353447,0.548385638179042,0.11506128827556449,0.7094534607052807,Actividades de consultoría de gestión,Actividades de consultoría de gestión,M,"Actividades profesionales, científicas y técnicas",Actividades de oficinas principales; actividades de consultoría de gestión,0.35236158825831443,0.5068295890617417
HND,7110,1164.0,2019,53,8,0,-1.1439451466634083,3.687915204907178,0.22669358863108097,0.02175665854353447,1.4584056557126788,0.14080218631483662,0.773306411368919,Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica,Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica,M,"Actividades profesionales, científicas y técnicas",Actividades de arquitectura e ingeniería; ensayos y análisis técnicos,0.34356357205964055,0.5039561385938565
HND,7310,1745.0,2019,53,10,0,-1.1439451466634083,2.466273609205742,0.26736812110780417,0.02175665854353447,1.079681386559189,0.5915407286581309,0.7326318788921958,Publicidad,Publicidad,M,"Actividades profesionales, científicas y técnicas",Publicidad y estudios de mercado,0.3254145018743108,0.5037294835187948
HND,7730,508.0,2019,53,10,0,-1.1439451466634083,1.073909628095835,0.28937219588252155,0.02175665854353447,0.732218631365906,0.47430816403645315,0.7106278041174785,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles","Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles",N,Actividades de servicios administrativos y de apoyo,Actividades de alquiler y arrendamiento,0.3008282171790857,0.5034965686298085
HND,7740,2.0,2019,53,5,0,-1.1439451466634083,6.446136710316293,0.1593743665549501,0.02175665854353447,1.7655853450643817,0.015350252495654672,0.8406256334450499,"Arrendamiento de propiedad intelectual y productos similares, excepto obras protegidas por derechos de autor","Arrendamiento de propiedad intelectual y productos similares, excepto obras protegidas por derechos de autor",N,Actividades de servicios administrativos y de apoyo,Actividades de alquiler y arrendamiento,0.28777051553588173,0.4997757176534053
HND,7911,676.0,2019,53,10,0,-1.1439451466634083,-1.3921665759879789,0.31231017285104357,0.02175665854353447,0.21808697426935672,0.8009755543206343,0.6876898271489564,Actividades de agencias de viajes,Actividades de agencias de viajes,N,Actividades de servicios administrativos y de apoyo,Actividades de agencias de viajes y operadores turísticos y servicios de reservas y actividades conexas,0.317067273962124,0.5070012062682498
HND,8110,14.0,2019,53,5,0,-1.1439451466634083,4.113896835296074,0.17804710367108714,0.02175665854353447,1.578784405933733,0.006365280362301047,0.8219528963289129,Actividades combinadas de apoyo a instalaciones,Actividades combinadas de apoyo a instalaciones,N,Actividades de servicios administrativos y de apoyo,Actividades de servicios a edificios y de paisajismo,0.31271296685637745,0.4856827631995099
HND,8291,4.0,2019,53,7,0,-1.1439451466634083,3.4471806684627517,0.21797188680991003,0.02175665854353447,1.4232557392796208,0.009524190726863932,0.7820281131900899,Actividades de agencias de cobro y agencias de calificación crediticia,Actividades de agencias de cobro y agencias de calificación crediticia,N,Actividades de servicios administrativos y de apoyo,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,0.3122880899650523,0.4685183863329347
