ciiu,cumulative_investment_world,cumulative_investment_lac,cagr_investment_world,cagr_investment_lac,elasticidad_empleo_fdi_world,elasticidad_empleo_fdi_lac,cagr_production,cagr_exports,share_imports_china,elasticidad_empleo_producto,rca_peers,razon_insumos_presentes,share_energy,razon_electricidad_gasto_total
2731.0,5524.811994971826,81.99999880790699,41.03832632671272,59.3556927450992,0.9650752784638283,0.7090929743424865,92.69641460715638,3.1394256089902317,0.3109345738602618,0.16590051323165897,0.42076066635807186,0.29382900199334244,0.0006936028562989265,0.03676030692714538
2732.0,5524.811994971826,81.99999880790699,41.03832632671272,59.3556927450992,0.9650752784638283,0.7090929743424865,-7.214117915761897,6.515999977771703,0.11812172350422283,0.34766243215795445,0.25753118035706,0.0379746835443038,0.002055726954920918,0.029462062953201078
2733.0,5524.811994971826,81.99999880790699,41.03832632671272,59.3556927450992,0.9650752784638283,0.7090929743424865,28.733497933772423,4.757074213090351,0.20504323434206337,0.15529863152712642,0.011144169116348536,0.13231930773946118,0.0034925771516870533,0.03676030692714538
2750.0,7819.609994834284,98.899996757507,38.72315324166953,106.0816275206097,0.8733100715360091,0.8680652863897458,-5.215540928700779,5.415969272617027,0.4317248387673928,0.014533937014065168,0.5418592221270917,0.4585429972471695,0.0020284116557475074,0.014789058813527293
2790.0,8040.719801161968,66.79999866485599,31.8161654160765,145.50840403986152,0.867307040236728,0.9154577776331105,8.061668067118365,5.707237174154023,0.14978931763845718,-2.8472520788046207,0.18626443432227585,0.09814389046276129,0.0042654926402593135,0.03636039602973356
2811.0,1172.086460227225,66.79999866485599,23.839828112878536,145.50840403986152,0.8251056326519158,0.9154577776331105,41.03930620457463,3.0475126126030982,0.12573704560570997,-0.308945282917504,0.03447009783216537,0.1495481988026922,0.004306877208130682,0.025886614710186846
2812.0,8040.719801161968,66.79999866485599,31.8161654160765,145.50840403986152,0.867307040236728,0.9154577776331105,-5.243618837513486,3.3885501472950663,0.15829609844272519,-1.2322422651968894,0.05347926326129475,0.10322578131844506,0.00389017404612828,0.020966946046897368
2813.0,8040.719801161968,66.79999866485599,31.8161654160765,145.50840403986152,0.867307040236728,0.9154577776331105,-2.6094462468854718,3.8447906388962227,0.18195288241861002,2.0250897156086376,0.2595587172148191,0.10605994279318492,0.0032740820154880702,0.025037381136035503
2814.0,8040.719801161968,66.79999866485599,31.8161654160765,145.50840403986152,0.867307040236728,0.9154577776331105,-3.167165369803615,2.0695855777969507,0.17174905699038062,0.4500800745242671,0.010404169252171164,0.04666339271602431,0.004397840299710172,0.026244813173632905
2815.0,8040.719801161968,66.79999866485599,31.8161654160765,145.50840403986152,0.867307040236728,0.9154577776331105,-1.2391157936953556,4.462885237796743,0.3668427156347371,10.748215259050586,0.15274991826653395,0.3844314004706642,0.0013099927224506404,0.0191935905355756
2816.0,8040.719801161968,66.79999866485599,31.8161654160765,145.50840403986152,0.867307040236728,0.9154577776331105,-0.3295074290778577,3.955164381295062,0.2024628660818871,11.617778209338006,0.019309124502455567,0.3106734844297032,0.004506059082001776,0.023859208465303358
2817.0,10778.964867424529,66.79999866485599,37.974282887594434,145.50840403986152,1.074484245073735,0.9154577776331105,-13.761592905228959,4.750089251642087,0.24082131311203567,1.0403565020990344,0.21212659659596111,0.2735553887794629,0.0013151392718763714,0.020709809331433356
2818.0,8040.719801161968,66.79999866485599,31.8161654160765,145.50840403986152,0.867307040236728,0.9154577776331105,0.29946403433747104,3.3701410277904964,0.14446771354683122,48.5820310975784,0.1374663548301151,0.08422149516391686,0.0019522912990386733,0.03765416476295823
2819.0,15188.636690959194,217.2499999046325,33.84239609171924,1299.716193213209,0.9862356066428534,1.2708437213337431,-0.6065058977172799,4.707658866518738,0.20024251630022744,9.714676548664606,0.20431056519573698,0.22666275867761107,0.003915054983622038,0.018461311865629205
2821.0,1172.086460227225,66.79999866485599,23.839828112878536,145.50840403986152,0.8251056326519158,0.9154577776331105,3.3086733275373037,4.840035594155534,0.13610262021923486,-0.9457809429563045,0.48362660435910015,0.34842394533571003,0.00284345215676901,0.03281337325583674
2822.0,1172.086460227225,66.79999866485599,23.839828112878536,145.50840403986152,0.8251056326519158,0.9154577776331105,1.3583160644120795,5.0888156309661925,0.15838612326619944,-3.5704531518299953,0.08571989717670853,0.08937639514441505,0.0012829506077148658,0.02053074777793562
2823.0,8040.719801161968,66.79999866485599,31.8161654160765,145.50840403986152,0.867307040236728,0.9154577776331105,0.5987859150803132,2.300892172773672,0.08023033067827197,3.1777323750833317,0.03778970764193871,0.07150146702385508,0.005643491546943838,0.026828001947622988
