REF_AREA,ACTIVITY,OBS_VALUE,TIME_PERIOD,diversity,ubiquity,mcp,eci,pci,density,coi,cog,rca,distance
BEL,2520,2212.0,2019,79,6,1,0.38938075964433316,-1.063539234620346,0.44805227997273034,-0.3049529297037299,-0.0,1.6260482202980284,0.5519477200272697
BEL,2591,1772.0,2019,79,4,0,0.38938075964433316,4.6192740083059,0.27260806855687786,-0.3049529297037299,1.4468843430391582,0.2966240237865577,0.7273919314431221
BEL,2592,13630.0,2019,79,6,0,0.38938075964433316,2.75603114347281,0.31819185888019264,-0.3049529297037299,0.9362100949168365,0.7515382168151743,0.6818081411198074
BEL,2593,2182.0,2019,79,3,0,0.38938075964433316,2.5177848563327854,0.2596977550946608,-0.3049529297037299,1.0757633864692193,0.36143520024428005,0.7403022449053391
BEL,2599,4803.0,2019,79,7,0,0.38938075964433316,-4.007814771296953,0.3299007180663688,-0.3049529297037299,-0.4690151417575692,0.4529787633321016,0.6700992819336312
BEL,2610,3376.0,2019,79,2,0,0.38938075964433316,1.7066762332605971,0.24751381030898292,-0.3049529297037299,0.5357907937734103,0.3372865889259463,0.7524861896910171
BEL,2620,0.0,2019,79,7,0,0.38938075964433316,-1.2876092922093714,0.3188247319789771,-0.3049529297037299,0.21638262352499282,0.0,0.6811752680210229
BEL,2630,1438.0,2019,79,5,0,0.38938075964433316,2.0079519728545376,0.3041212896769141,-0.3049529297037299,0.7087302518634034,0.3640187528377385,0.6958787103230859
BEL,2640,0.0,2019,79,3,0,0.38938075964433316,3.6495055922743114,0.257196249833463,-0.3049529297037299,1.2264475093693223,0.0,0.742803750166537
BEL,2651,3167.0,2019,79,4,0,0.38938075964433316,3.7751035154382198,0.2941297966011032,-0.3049529297037299,1.2308910779799551,0.4705449231393188,0.7058702033988968
BEL,2652,51.0,2019,79,3,0,0.38938075964433316,3.8221067736151997,0.27390004379145333,-0.3049529297037299,1.123400796923986,0.31522036534793263,0.7260999562085466
BEL,2660,889.0,2019,79,6,0,0.38938075964433316,4.567590992757568,0.32470809599520295,-0.3049529297037299,1.2891736683070885,0.6455858208827125,0.6752919040047971
BEL,2670,0.0,2019,79,3,0,0.38938075964433316,3.173543807512519,0.25623989380190315,-0.3049529297037299,1.2079852977654966,0.0,0.7437601061980968
BEL,2710,3156.0,2019,79,6,0,0.38938075964433316,1.8742498973113142,0.3090879029056479,-0.3049529297037299,0.8590464760497517,0.2622805496690292,0.6909120970943521
BEL,2731,0.0,2019,79,7,0,0.38938075964433316,1.699307079186545,0.35473375219567327,-0.3049529297037299,0.5185306369290705,0.0,0.6452662478043267
BEL,2732,2104.0,2019,79,10,1,0.38938075964433316,-0.46656226776548587,0.4371783129411529,-0.3049529297037299,-0.0,1.100574334021836,0.5628216870588472
BEL,2733,0.0,2019,79,4,0,0.38938075964433316,2.36922102414649,0.2786886401969676,-0.3049529297037299,1.0137264443984904,0.0,0.7213113598030324
BEL,2750,633.0,2019,79,8,0,0.38938075964433316,-2.3571364460254776,0.3431789506827645,-0.3049529297037299,-0.17565134124311432,0.1454472959384249,0.6568210493172355
BEL,2790,2629.0,2019,79,6,0,0.38938075964433316,-0.6968764759631695,0.2962686199278185,-0.3049529297037299,0.44119236053919064,0.6947842763036832,0.7037313800721815
BEL,2811,328.0,2019,79,3,0,0.38938075964433316,5.316947364030887,0.27706515919552577,-0.3049529297037299,1.2738208843471561,0.07753016174330403,0.7229348408044742
BEL,2812,385.0,2019,79,4,0,0.38938075964433316,2.5250931378021124,0.2679808019003363,-0.3049529297037299,1.1850024177859426,0.16010719112070398,0.7320191980996638
BEL,2813,4279.0,2019,79,4,0,0.38938075964433316,3.355709570682798,0.2621342601543456,-0.3049529297037299,1.3065112896115731,0.8040384438230513,0.7378657398456544
BEL,2814,2928.0,2019,79,3,0,0.38938075964433316,1.6868460196385044,0.25353301821719476,-0.3049529297037299,1.0239277708253678,0.691103568205783,0.7464669817828052
BEL,2815,247.0,2019,79,3,0,0.38938075964433316,5.697378030245942,0.27737551443569664,-0.3049529297037299,1.3843917137373587,0.3405900603472438,0.7226244855643034
BEL,2816,2195.0,2019,79,4,0,0.38938075964433316,6.846838924462197,0.32364650153304425,-0.3049529297037299,1.5548835503267369,0.37003306507285083,0.6763534984669557
BEL,2817,0.0,2019,79,4,0,0.38938075964433316,1.9817707370704745,0.29570073863499685,-0.3049529297037299,0.9898447162008269,0.0,0.7042992613650032
BEL,2818,0.0,2019,79,3,0,0.38938075964433316,1.3064153534234502,0.2513403039727436,-0.3049529297037299,0.9133569414351649,0.0,0.7486596960272565
BEL,2819,6972.0,2019,79,2,0,0.38938075964433316,5.004742908104998,0.2413429229887009,-0.3049529297037299,1.2557747579699274,0.6639298857481226,0.7586570770112991
BEL,2821,5725.0,2019,79,8,1,0.38938075964433316,3.132363876184915,0.43040519204769695,-0.3049529297037299,0.0,1.7424877226798374,0.569594807952303
BEL,2822,1184.0,2019,79,2,0,0.38938075964433316,5.004742908104998,0.2413429229887009,-0.3049529297037299,1.2557747579699274,0.27311765645304414,0.7586570770112991
BEL,2823,83.0,2019,79,3,0,0.38938075964433316,1.6868460196385044,0.25353301821719476,-0.3049529297037299,1.0239277708253678,0.13093715140664433,0.7464669817828052
BEL,2824,482.0,2019,79,7,0,0.38938075964433316,2.3013184361821732,0.3362150282397963,-0.3049529297037299,0.7429345363996362,0.18976823572478235,0.6637849717602037
BEL,2825,1231.0,2019,79,5,0,0.38938075964433316,2.492795548805022,0.3114832507545342,-0.3049529297037299,0.9709194262079676,0.5548587603206461,0.6885167492454658
BEL,2826,2071.0,2019,79,4,1,0.38938075964433316,2.2940048295886073,0.41861440906043457,-0.3049529297037299,0.0,2.149482816939273,0.5813855909395654
BEL,2829,2382.0,2019,79,4,0,0.38938075964433316,6.846838924462197,0.32364650153304425,-0.3049529297037299,1.5548835503267369,0.2585782883825372,0.6763534984669557
BEL,2910,16524.0,2019,79,2,0,0.38938075964433316,6.961225784028622,0.25834007583453633,-0.3049529297037299,1.2936587714144885,0.8061103399832846,0.7416599241654637
BEL,2920,5523.0,2019,79,7,1,0.38938075964433316,3.4970242686869213,0.4429795579255328,-0.3049529297037299,0.0,1.9061323059050017,0.5570204420744672
BEL,2930,7594.0,2019,79,7,0,0.38938075964433316,-2.8552754483557297,0.31614037759327435,-0.3049529297037299,-0.23706060375648508,0.3285823799817574,0.6838596224067257
BEL,3011,86.0,2019,79,5,0,0.38938075964433316,1.1275797440431152,0.33414865708446506,-0.3049529297037299,0.400044268940114,0.019674129293999195,0.6658513429155349
BEL,3012,0.0,2019,79,6,0,0.38938075964433316,2.1624173280504597,0.3724724440683736,-0.3049529297037299,0.5372881870355877,0.0,0.6275275559316265
BEL,3020,548.0,2019,79,8,0,0.38938075964433316,-2.3809895637657976,0.3530065622324664,-0.3049529297037299,-0.2565704023694669,0.3642364452400801,0.6469934377675336
BEL,3030,4131.0,2019,79,5,0,0.38938075964433316,0.6117690058382331,0.34830104978291476,-0.3049529297037299,0.5677369352075857,0.9615773811675131,0.6516989502170852
BEL,3040,0.0,2019,79,2,0,0.38938075964433316,6.702324012017281,0.23821440267353108,-0.3049529297037299,1.4003128208376456,0.0,0.7617855973264689
BEL,3091,0.0,2019,79,3,0,0.38938075964433316,-0.6292818489665456,0.3144154596869059,-0.3049529297037299,0.29481727920686474,0.0,0.6855845403130941
BEL,3092,281.0,2019,79,6,0,0.38938075964433316,-1.3827330530817794,0.33405692982087803,-0.3049529297037299,-0.003374577223063875,0.5551551673378283,0.665943070179122
BEL,3099,0.0,2019,79,6,0,0.38938075964433316,1.036357846571663,0.351731440158272,-0.3049529297037299,0.376726267863598,0.0,0.6482685598417279
BEL,3100,10767.0,2019,79,8,0,0.38938075964433316,-3.651289674227416,0.34524764448753875,-0.3049529297037299,-0.48574675567307884,0.690933997934747,0.6547523555124612
BEL,3211,590.0,2019,79,6,0,0.38938075964433316,-0.682976406185937,0.3255189413356516,-0.3049529297037299,0.3648696899680329,0.6959788113392641,0.6744810586643484
BEL,3212,18.0,2019,79,8,0,0.38938075964433316,-2.0666413124030547,0.3518100282243478,-0.3049529297037299,-0.12166116598533083,0.19799768000128834,0.6481899717756522
BEL,3220,78.0,2019,79,3,0,0.38938075964433316,2.9911679369209203,0.26684170860379747,-0.3049529297037299,1.0715651812801346,0.29514397855315894,0.7331582913962025
BEL,3230,17.0,2019,79,9,0,0.38938075964433316,1.0519400252112094,0.3554740123507795,-0.3049529297037299,0.37337434183185453,0.024281976243620957,0.6445259876492204
BEL,3240,657.0,2019,79,5,0,0.38938075964433316,-0.8903747563342974,0.2955831402152215,-0.3049529297037299,0.4368702442951125,0.8035465725684984,0.7044168597847785
BEL,3250,5929.0,2019,79,4,0,0.38938075964433316,3.485160456688467,0.2736423205745881,-0.3049529297037299,1.216952055243492,0.7109282010715077,0.7263576794254119
BEL,3290,1075.0,2019,79,7,0,0.38938075964433316,-1.697949176347892,0.3428141744571417,-0.3049529297037299,-0.07841276135124393,0.4285443673367218,0.6571858255428583
BEL,3510,21116.0,2019,79,13,1,0.38938075964433316,-0.06653641268568447,0.4680074451884261,-0.3049529297037299,0.0,2.041688276692457,0.5319925548115739
BEL,3530,19.0,2019,79,8,0,0.38938075964433316,-1.4404866933729528,0.36076053752962584,-0.3049529297037299,-0.09755265262612721,0.009253939507028889,0.6392394624703741
BEL,3600,6967.0,2019,79,13,1,0.38938075964433316,-2.961282876225434,0.4705414012738854,-0.3049529297037299,-0.0,1.0109834006895042,0.5294585987261147
BEL,3700,2981.0,2019,79,6,1,0.38938075964433316,0.9732307940373183,0.4444043150824636,-0.3049529297037299,0.0,1.0480772108551246,0.5555956849175364
BEL,3811,1694.0,2019,79,9,0,0.38938075964433316,-2.0328083096305067,0.37010069180660626,-0.3049529297037299,-0.22065788285330598,0.15375262661129227,0.6298993081933937
BEL,3812,1525.0,2019,79,8,1,0.38938075964433316,0.6046090926635133,0.45588895192679096,-0.3049529297037299,0.0,3.79445597635934,0.544111048073209
BEL,3821,4179.0,2019,79,5,1,0.38938075964433316,1.655576493410057,0.4590711718238481,-0.3049529297037299,0.0,1.113553666503713,0.540928828176152
BEL,3822,1100.0,2019,79,9,1,0.38938075964433316,0.8152112738751167,0.3922950989324303,-0.3049529297037299,0.0,2.1230140811263483,0.6077049010675697
BEL,3830,4253.0,2019,79,6,1,0.38938075964433316,-1.7790243667559917,0.43170070564341145,-0.3049529297037299,-0.0,1.0827193891273765,0.5682992943565885
BEL,4220,12662.0,2019,79,13,1,0.38938075964433316,-0.15644524717340932,0.4806232136498799,-0.3049529297037299,-0.0,1.9147483832563335,0.5193767863501201
BEL,4290,7601.0,2019,79,13,1,0.38938075964433316,-2.191487822859847,0.4713958810068652,-0.3049529297037299,-0.0,1.7305800778331775,0.5286041189931348
BEL,4311,1081.0,2019,79,6,0,0.38938075964433316,1.9908343517062317,0.384729924807354,-0.3049529297037299,0.6536657325248267,0.7942020530042992,0.615270075192646
BEL,4312,6671.0,2019,79,7,1,0.38938075964433316,2.048680425037045,0.5031656697865529,-0.3049529297037299,0.0,1.2974346513946333,0.49683433021344714
BEL,4390,26993.0,2019,79,6,1,0.38938075964433316,4.59950460825723,0.47541224163822743,-0.3049529297037299,0.0,1.2319982758319215,0.5245877583617726
BEL,4530,14117.0,2019,79,15,1,0.38938075964433316,-1.9439072972021698,0.4633273703041144,-0.3049529297037299,-0.0,1.2851708829236421,0.5366726296958856
BEL,4540,930.0,2019,79,8,0,0.38938075964433316,-1.0931205575125644,0.40290525272356853,-0.3049529297037299,-0.030365328792944856,0.6873943349961521,0.5970947472764314
BEL,4610,6617.0,2019,79,8,0,0.38938075964433316,-1.5787465528492195,0.37978616201721604,-0.3049529297037299,-0.13819383774628788,0.7679143817392775,0.620213837982784
BEL,4620,3895.0,2019,79,9,0,0.38938075964433316,-0.7390313261664947,0.42642285621565135,-0.3049529297037299,-0.01985553910135929,0.6575473554457354,0.5735771437843487
BEL,4630,34140.0,2019,79,7,0,0.38938075964433316,0.23824174232443704,0.3949250054483752,-0.3049529297037299,0.2161475361557339,0.9400243747185563,0.6050749945516247
BEL,4641,9070.0,2019,79,10,1,0.38938075964433316,0.9139545261846929,0.47350769647379864,-0.3049529297037299,0.0,1.1273656155468013,0.5264923035262014
BEL,4649,45700.0,2019,79,7,1,0.38938075964433316,0.820926884691254,0.4895900122995194,-0.3049529297037299,0.0,1.452069309192417,0.5104099877004806
BEL,4651,6531.0,2019,79,9,1,0.38938075964433316,3.385380229568081,0.4856357015426991,-0.3049529297037299,0.0,1.1102359681017968,0.5143642984573009
BEL,4652,1700.0,2019,79,6,0,0.38938075964433316,2.085304014056718,0.4018436114839652,-0.3049529297037299,0.5364172209709385,0.3824561355127699,0.5981563885160348
BEL,4653,2783.0,2019,79,9,0,0.38938075964433316,1.186021610419572,0.42965337389264696,-0.3049529297037299,0.2643520554876879,0.9909778921693615,0.5703466261073531
BEL,4659,36297.0,2019,79,8,1,0.38938075964433316,3.1109556888999403,0.49244170371819257,-0.3049529297037299,0.0,1.7670251965652293,0.5075582962818075
BEL,4661,4682.0,2019,79,13,1,0.38938075964433316,-2.2498978676060792,0.46628123544932476,-0.3049529297037299,-0.0,1.3771201737387577,0.5337187645506752
BEL,4662,3294.0,2019,79,3,0,0.38938075964433316,6.768235807773656,0.2983677283530048,-0.3049529297037299,1.4774916032768342,0.9101782214182811,0.7016322716469952
BEL,4663,29094.0,2019,79,9,1,0.38938075964433316,2.874073420071197,0.4801193422948106,-0.3049529297037299,0.0,1.344516922832222,0.5198806577051893
BEL,4669,12374.0,2019,79,11,1,0.38938075964433316,-0.30471323991342114,0.4662802263028997,-0.3049529297037299,0.0,1.483315207176912,0.5337197736971002
BEL,4911,31044.0,2019,79,7,1,0.38938075964433316,-1.008658786476192,0.448687342562994,-0.3049529297037299,-0.0,12.059760319549852,0.551312657437006
BEL,4922,11427.0,2019,79,10,0,0.38938075964433316,0.504532240395265,0.3870407388140565,-0.3049529297037299,0.31118809250566887,0.9307108436092228,0.6129592611859436
BEL,4923,54984.0,2019,79,12,1,0.38938075964433316,0.07537367127554344,0.4654849326535272,-0.3049529297037299,0.0,1.0431129503864283,0.5345150673464728
BEL,4930,938.0,2019,79,9,1,0.38938075964433316,-1.4231955740195155,0.4698609889028231,-0.3049529297037299,-0.0,2.822838854386179,0.5301390110971769
BEL,5011,93.0,2019,79,7,0,0.38938075964433316,-0.19908172492540518,0.3856341298991677,-0.3049529297037299,0.1123407388389769,0.05099827843329121,0.6143658701008323
BEL,5012,751.0,2019,79,6,0,0.38938075964433316,3.1287123135542174,0.4139730797457879,-0.3049529297037299,0.6294621806750171,0.4157816229138316,0.5860269202542121
BEL,5021,113.0,2019,79,5,0,0.38938075964433316,4.168140245208049,0.31628166882524333,-0.3049529297037299,1.2119009457439005,0.3786605071904159,0.6837183311747567
BEL,5022,223.0,2019,79,6,0,0.38938075964433316,-2.1760951663200596,0.39562082796948045,-0.3049529297037299,-0.1677700810604083,0.6610431773361171,0.6043791720305196
BEL,5110,6518.0,2019,79,10,1,0.38938075964433316,0.30028451789424954,0.48880335689786253,-0.3049529297037299,0.0,2.260942135759461,0.5111966431021375
BEL,5120,1282.0,2019,79,6,1,0.38938075964433316,1.3323888108760396,0.4796359053318416,-0.3049529297037299,0.0,6.115303519736018,0.5203640946681585
BEL,5210,13998.0,2019,79,9,1,0.38938075964433316,1.4821595094945503,0.4651814955713525,-0.3049529297037299,0.0,2.6877989996002754,0.5348185044286475
BEL,5221,3285.0,2019,79,8,0,0.38938075964433316,-2.5694907882955187,0.38442044149677085,-0.3049529297037299,-0.4050161924155537,0.4229022432668741,0.6155795585032291
BEL,5222,4184.0,2019,79,11,1,0.38938075964433316,-0.5438320127382059,0.4857511739294732,-0.3049529297037299,-0.0,1.9555414738401686,0.5142488260705268
